name,n_dialogues,n_sentences_dialogue,n_tokens_dialogue,n_tokens_per_sentence,n_extracts_per_summary_rel,n_tokens_per_extract_rel,n_extracts_per_summary_fine,n_tokens_per_extract_fine
train,14729,18,305,16.944444444444443,13,16.615384615384617,14,7.285714285714286
train,14729,4,56,14.0,2,11.0,2,3.0
train,14729,13,308,23.692307692307693,11,19.272727272727273,8,7.75
train,14729,12,211,17.583333333333332,8,21.0,9,8.666666666666666
train,14729,11,143,13.0,4,16.75,6,5.833333333333333
train,14729,20,192,9.6,9,12.11111111111111,10,5.3
train,14729,6,45,7.5,1,10.0,1,5.0
train,14729,4,67,16.75,3,14.666666666666666,3,8.333333333333334
train,14729,7,112,16.0,4,11.25,3,3.6666666666666665
train,14729,7,192,27.428571428571427,9,11.555555555555555,9,5.888888888888889
train,14729,20,210,10.5,8,20.75,9,8.11111111111111
train,14729,23,198,8.608695652173912,9,17.77777777777778,9,7.777777777777778
train,14729,20,209,10.45,4,24.0,4,5.75
train,14729,5,88,17.6,2,10.0,3,2.6666666666666665
train,14729,3,36,12.0,2,7.0,2,2.5
train,14729,2,41,20.5,2,9.0,3,3.3333333333333335
train,14729,11,101,9.181818181818182,5,18.0,6,6.166666666666667
train,14729,3,42,14.0,2,15.0,2,7.5
train,14729,12,166,13.833333333333334,5,11.0,4,4.25
train,14729,3,31,10.333333333333334,1,12.0,2,4.0
train,14729,4,42,10.5,1,11.0,1,5.0
train,14729,6,213,35.5,9,16.77777777777778,7,8.142857142857142
train,14729,2,44,22.0,2,13.0,2,5.0
train,14729,6,89,14.833333333333334,5,8.4,6,2.8333333333333335
train,14729,7,38,5.428571428571429,1,12.0,3,1.6666666666666667
train,14729,13,182,14.0,7,10.714285714285714,7,5.571428571428571
train,14729,10,173,17.3,9,13.444444444444445,11,6.363636363636363
train,14729,10,79,7.9,3,13.666666666666666,3,3.6666666666666665
train,14729,30,314,10.466666666666667,10,26.4,12,5.0
train,14729,11,170,15.454545454545455,6,12.666666666666666,7,5.571428571428571
train,14729,4,103,25.75,4,14.75,4,5.25
train,14729,10,67,6.7,1,14.0,1,8.0
train,14729,4,24,6.0,2,8.5,2,2.0
train,14729,28,303,10.821428571428571,9,14.777777777777779,10,5.6
train,14729,21,171,8.142857142857142,6,20.166666666666668,7,6.428571428571429
train,14729,3,103,34.333333333333336,2,11.0,2,5.0
train,14729,4,43,10.75,2,16.0,2,4.5
train,14729,12,150,12.5,7,11.428571428571429,6,4.5
train,14729,13,193,14.846153846153847,7,19.285714285714285,7,12.285714285714286
train,14729,6,68,11.333333333333334,3,13.666666666666666,2,8.5
train,14729,9,96,10.666666666666666,7,13.714285714285714,5,8.2
train,14729,10,124,12.4,3,20.333333333333332,3,14.666666666666666
train,14729,29,167,5.758620689655173,2,8.0,2,3.0
train,14729,11,82,7.454545454545454,3,13.666666666666666,4,5.5
train,14729,20,243,12.15,14,10.785714285714286,12,3.5
train,14729,10,113,11.3,5,13.8,5,9.4
train,14729,5,48,9.6,4,9.75,4,3.25
train,14729,8,75,9.375,2,8.5,2,3.0
train,14729,6,102,17.0,5,11.0,5,5.8
train,14729,5,66,13.2,1,17.0,1,3.0
train,14729,17,223,13.117647058823529,10,15.1,7,7.285714285714286
train,14729,39,447,11.461538461538462,9,21.444444444444443,8,9.75
train,14729,6,32,5.333333333333333,2,10.0,4,2.75
train,14729,17,156,9.176470588235293,3,14.666666666666666,4,3.25
train,14729,4,45,11.25,2,13.5,4,5.0
train,14729,18,112,6.222222222222222,7,13.285714285714286,7,7.285714285714286
train,14729,4,207,51.75,5,17.4,5,7.2
train,14729,19,183,9.631578947368421,6,23.666666666666668,8,5.125
train,14729,12,103,8.583333333333334,2,8.5,2,3.0
train,14729,14,172,12.285714285714286,10,13.4,9,4.222222222222222
train,14729,29,241,8.310344827586206,11,15.272727272727273,11,5.545454545454546
train,14729,7,77,11.0,4,11.5,4,4.75
train,14729,3,96,32.0,3,13.666666666666666,0,0.0
train,14729,21,206,9.80952380952381,11,14.090909090909092,8,5.375
train,14729,9,68,7.555555555555555,2,9.0,2,4.0
train,14729,10,182,18.2,10,13.8,9,7.888888888888889
train,14729,14,197,14.071428571428571,10,14.2,11,6.181818181818182
train,14729,31,373,12.03225806451613,5,15.8,5,7.8
train,14729,8,65,8.125,6,10.833333333333334,9,2.888888888888889
train,14729,9,96,10.666666666666666,4,21.75,4,8.25
train,14729,7,187,26.714285714285715,5,16.2,4,9.5
train,14729,7,106,15.142857142857142,6,8.0,6,3.0
train,14729,5,32,6.4,2,8.5,3,2.3333333333333335
train,14729,11,124,11.272727272727273,5,24.8,5,11.6
train,14729,7,194,27.714285714285715,16,9.6875,15,3.933333333333333
train,14729,5,83,16.6,2,14.5,2,4.0
train,14729,12,122,10.166666666666666,1,12.0,1,7.0
train,14729,6,74,12.333333333333334,2,12.0,2,6.5
train,14729,3,39,13.0,6,5.333333333333333,6,1.6666666666666667
train,14729,11,192,17.454545454545453,13,12.846153846153847,14,4.428571428571429
train,14729,6,105,17.5,7,13.428571428571429,8,6.0
train,14729,38,347,9.131578947368421,12,22.666666666666668,18,4.722222222222222
train,14729,31,224,7.225806451612903,4,15.0,4,6.5
train,14729,11,73,6.636363636363637,6,12.0,7,4.714285714285714
train,14729,13,155,11.923076923076923,6,15.166666666666666,7,6.285714285714286
train,14729,7,132,18.857142857142858,7,16.0,4,8.75
train,14729,5,40,8.0,2,10.5,2,5.5
train,14729,15,342,22.8,14,18.857142857142858,15,6.333333333333333
train,14729,6,62,10.333333333333334,3,15.0,4,6.0
train,14729,2,41,20.5,4,7.25,5,2.2
train,14729,29,289,9.96551724137931,10,20.9,9,13.777777777777779
train,14729,9,97,10.777777777777779,4,22.5,6,8.666666666666666
train,14729,2,59,29.5,4,12.0,4,5.5
train,14729,11,78,7.090909090909091,3,15.666666666666666,3,6.0
train,14729,9,138,15.333333333333334,6,19.0,10,6.6
train,14729,2,29,14.5,1,7.0,1,1.0
train,14729,8,121,15.125,5,13.2,6,3.8333333333333335
train,14729,4,69,17.25,2,26.0,3,8.333333333333334
train,14729,5,33,6.6,2,10.0,2,4.5
train,14729,28,228,8.142857142857142,10,18.0,7,6.285714285714286
train,14729,7,70,10.0,4,13.0,3,7.0
train,14729,8,93,11.625,3,13.333333333333334,4,6.0
train,14729,4,60,15.0,1,21.0,3,5.333333333333333
train,14729,2,164,82.0,5,15.0,3,6.0
train,14729,30,365,12.166666666666666,14,19.571428571428573,16,5.75
train,14729,9,53,5.888888888888889,1,15.0,2,2.5
train,14729,9,57,6.333333333333333,1,11.0,1,6.0
train,14729,3,20,6.666666666666667,1,8.0,1,3.0
train,14729,1,69,69.0,1,13.0,1,8.0
train,14729,3,26,8.666666666666666,2,9.5,2,4.5
train,14729,14,133,9.5,6,12.166666666666666,3,5.0
train,14729,16,157,9.8125,4,20.5,5,7.2
train,14729,18,168,9.333333333333334,3,20.333333333333332,3,11.333333333333334
train,14729,20,196,9.8,7,11.285714285714286,7,3.5714285714285716
train,14729,19,121,6.368421052631579,3,13.0,3,4.333333333333333
train,14729,2,40,20.0,1,8.0,1,4.0
train,14729,57,491,8.614035087719298,20,18.75,19,4.526315789473684
train,14729,11,119,10.818181818181818,3,16.333333333333332,4,7.5
train,14729,3,40,13.333333333333334,3,8.333333333333334,3,3.3333333333333335
train,14729,13,188,14.461538461538462,6,13.666666666666666,6,7.333333333333333
train,14729,6,77,12.833333333333334,5,9.6,5,4.2
train,14729,4,26,6.5,2,9.0,3,2.3333333333333335
train,14729,9,76,8.444444444444445,4,13.25,5,4.6
train,14729,33,378,11.454545454545455,14,21.714285714285715,17,7.0588235294117645
train,14729,2,109,54.5,6,11.5,6,4.5
train,14729,15,147,9.8,4,10.0,5,2.8
train,14729,4,41,10.25,1,12.0,1,4.0
train,14729,3,43,14.333333333333334,3,8.333333333333334,4,2.25
train,14729,51,449,8.803921568627452,18,21.944444444444443,22,5.7272727272727275
train,14729,5,56,11.2,3,10.0,3,4.0
train,14729,3,94,31.333333333333332,6,9.166666666666666,6,4.666666666666667
train,14729,11,157,14.272727272727273,10,10.8,13,3.923076923076923
train,14729,18,126,7.0,8,12.75,8,5.625
train,14729,13,124,9.538461538461538,7,10.285714285714286,7,4.428571428571429
train,14729,7,101,14.428571428571429,2,14.0,2,3.5
train,14729,39,336,8.615384615384615,12,20.083333333333332,10,5.5
train,14729,13,94,7.230769230769231,5,12.2,5,3.4
train,14729,6,68,11.333333333333334,3,15.666666666666666,3,4.0
train,14729,9,58,6.444444444444445,4,13.25,5,5.4
train,14729,8,97,12.125,5,11.4,4,5.0
train,14729,18,198,11.0,9,14.777777777777779,10,7.2
train,14729,9,90,10.0,2,11.5,1,7.0
train,14729,12,76,6.333333333333333,1,18.0,2,4.0
train,14729,12,66,5.5,2,9.5,2,3.5
train,14729,3,22,7.333333333333333,2,7.0,3,1.0
train,14729,7,90,12.857142857142858,3,24.333333333333332,4,5.5
train,14729,7,62,8.857142857142858,2,15.5,2,3.0
train,14729,9,172,19.11111111111111,5,19.2,6,5.666666666666667
train,14729,5,68,13.6,4,9.25,3,3.6666666666666665
train,14729,11,196,17.818181818181817,10,10.8,8,5.5
train,14729,7,68,9.714285714285714,4,10.25,6,3.6666666666666665
train,14729,20,144,7.2,1,9.0,1,3.0
train,14729,15,192,12.8,6,14.666666666666666,7,8.0
train,14729,22,200,9.090909090909092,11,14.636363636363637,5,4.0
train,14729,5,54,10.8,2,17.0,3,5.0
train,14729,19,259,13.631578947368421,15,14.266666666666667,12,5.5
train,14729,8,80,10.0,4,11.5,6,3.3333333333333335
train,14729,8,107,13.375,6,11.666666666666666,7,3.857142857142857
train,14729,17,148,8.705882352941176,5,20.4,6,9.333333333333334
train,14729,3,38,12.666666666666666,2,12.5,3,4.666666666666667
train,14729,3,67,22.333333333333332,4,10.75,6,3.1666666666666665
train,14729,29,203,7.0,8,12.25,8,4.25
train,14729,9,140,15.555555555555555,8,8.875,8,4.25
train,14729,5,41,8.2,3,8.0,3,2.6666666666666665
train,14729,32,345,10.78125,11,23.363636363636363,11,7.545454545454546
train,14729,25,423,16.92,12,30.666666666666668,8,10.375
train,14729,13,186,14.307692307692308,7,25.428571428571427,9,9.11111111111111
train,14729,7,122,17.428571428571427,6,10.166666666666666,6,5.5
train,14729,5,40,8.0,3,9.666666666666666,3,5.0
train,14729,11,74,6.7272727272727275,2,13.0,2,4.5
train,14729,16,236,14.75,8,14.125,8,7.5
train,14729,21,166,7.904761904761905,7,15.571428571428571,8,5.75
train,14729,6,119,19.833333333333332,7,15.571428571428571,8,8.0
train,14729,3,44,14.666666666666666,2,11.0,2,5.0
train,14729,3,24,8.0,3,8.0,4,3.0
train,14729,62,441,7.112903225806452,15,18.6,17,6.294117647058823
train,14729,4,42,10.5,2,13.5,2,8.0
train,14729,2,30,15.0,2,12.5,3,5.0
train,14729,16,116,7.25,5,16.6,5,7.2
train,14729,3,48,16.0,2,7.0,2,1.5
train,14729,2,47,23.5,2,14.0,3,7.0
train,14729,13,98,7.538461538461538,4,11.5,5,4.2
train,14729,23,199,8.652173913043478,11,14.272727272727273,13,6.076923076923077
train,14729,10,123,12.3,9,13.666666666666666,13,4.769230769230769
train,14729,2,30,15.0,3,7.0,3,2.3333333333333335
train,14729,4,58,14.5,4,12.25,6,4.166666666666667
train,14729,2,23,11.5,1,13.0,1,8.0
train,14729,55,503,9.145454545454545,18,20.055555555555557,18,6.777777777777778
train,14729,10,211,21.1,5,18.0,5,9.0
train,14729,24,209,8.708333333333334,10,12.8,11,5.636363636363637
train,14729,32,517,16.15625,18,24.88888888888889,23,7.130434782608695
train,14729,6,60,10.0,2,11.0,2,6.0
train,14729,3,27,9.0,1,11.0,3,1.6666666666666667
train,14729,2,58,29.0,4,11.75,4,6.75
train,14729,15,342,22.8,13,19.615384615384617,9,6.888888888888889
train,14729,10,105,10.5,1,6.0,1,1.0
train,14729,9,108,12.0,4,11.0,3,2.0
train,14729,35,364,10.4,16,19.375,15,10.266666666666667
train,14729,18,145,8.055555555555555,6,20.0,8,5.0
train,14729,4,67,16.75,4,10.0,4,5.25
train,14729,4,50,12.5,2,9.5,2,4.0
train,14729,3,32,10.666666666666666,2,13.5,3,5.333333333333333
train,14729,8,85,10.625,3,12.666666666666666,3,5.333333333333333
train,14729,11,117,10.636363636363637,4,28.0,6,5.166666666666667
train,14729,21,364,17.333333333333332,16,18.75,20,8.4
train,14729,6,76,12.666666666666666,4,10.25,5,2.0
train,14729,47,464,9.872340425531915,15,19.866666666666667,16,7.0625
train,14729,3,82,27.333333333333332,4,15.75,4,5.25
train,14729,41,283,6.902439024390244,13,14.384615384615385,16,5.0625
train,14729,26,250,9.615384615384615,13,14.846153846153847,14,6.5
train,14729,1,42,42.0,2,16.5,2,11.0
train,14729,5,111,22.2,7,10.0,6,5.333333333333333
train,14729,20,352,17.6,14,20.714285714285715,17,9.117647058823529
train,14729,4,74,18.5,4,10.5,4,5.25
train,14729,11,239,21.727272727272727,11,12.0,11,4.090909090909091
train,14729,48,364,7.583333333333333,13,27.23076923076923,17,5.352941176470588
train,14729,35,269,7.685714285714286,7,13.0,6,6.0
train,14729,23,136,5.913043478260869,6,11.5,6,3.8333333333333335
train,14729,7,88,12.571428571428571,5,10.0,5,4.2
train,14729,6,46,7.666666666666667,2,14.0,2,7.0
train,14729,25,188,7.52,9,15.88888888888889,9,5.333333333333333
train,14729,7,99,14.142857142857142,2,23.5,1,7.0
train,14729,17,198,11.647058823529411,9,15.222222222222221,8,4.125
train,14729,6,112,18.666666666666668,3,21.333333333333332,3,8.666666666666666
train,14729,14,208,14.857142857142858,9,18.77777777777778,14,6.214285714285714
train,14729,5,66,13.2,5,11.4,4,6.5
train,14729,8,144,18.0,3,17.666666666666668,3,7.0
train,14729,3,44,14.666666666666666,1,9.0,1,5.0
train,14729,11,89,8.090909090909092,7,10.0,8,1.875
train,14729,19,256,13.473684210526315,9,21.555555555555557,8,8.25
train,14729,7,115,16.428571428571427,5,9.8,4,2.5
train,14729,7,53,7.571428571428571,2,12.0,2,6.5
train,14729,12,113,9.416666666666666,1,18.0,1,5.0
train,14729,15,148,9.866666666666667,7,11.285714285714286,6,3.1666666666666665
train,14729,5,74,14.8,4,13.0,6,4.333333333333333
train,14729,2,59,29.5,4,9.5,4,4.25
train,14729,4,50,12.5,2,13.0,2,4.5
train,14729,13,113,8.692307692307692,6,10.333333333333334,4,4.5
train,14729,4,100,25.0,8,12.5,2,7.0
train,14729,8,219,27.375,12,6.666666666666667,12,1.6666666666666667
train,14729,6,65,10.833333333333334,2,22.5,2,12.5
train,14729,5,77,15.4,3,20.0,3,12.0
train,14729,15,171,11.4,7,21.714285714285715,7,12.857142857142858
train,14729,17,174,10.235294117647058,6,23.666666666666668,7,8.714285714285714
train,14729,8,103,12.875,2,17.0,3,4.0
train,14729,26,349,13.423076923076923,9,28.555555555555557,12,7.083333333333333
train,14729,23,202,8.782608695652174,7,23.428571428571427,7,7.571428571428571
train,14729,14,178,12.714285714285714,11,12.090909090909092,12,4.333333333333333
train,14729,7,132,18.857142857142858,5,15.2,7,4.0
train,14729,3,35,11.666666666666666,2,10.5,3,3.6666666666666665
train,14729,10,79,7.9,2,15.0,2,8.5
train,14729,2,22,11.0,3,7.333333333333333,3,2.3333333333333335
train,14729,2,23,11.5,1,5.0,1,1.0
train,14729,3,39,13.0,2,11.0,2,4.5
train,14729,4,60,15.0,2,11.5,3,4.333333333333333
train,14729,5,36,7.2,2,12.0,1,4.0
train,14729,8,80,10.0,4,12.0,3,3.3333333333333335
train,14729,11,84,7.636363636363637,2,17.5,3,6.666666666666667
train,14729,44,320,7.2727272727272725,4,12.0,4,4.0
train,14729,7,43,6.142857142857143,1,12.0,1,5.0
train,14729,10,74,7.4,5,9.6,7,3.5714285714285716
train,14729,11,266,24.181818181818183,6,17.5,5,9.2
train,14729,24,350,14.583333333333334,13,17.923076923076923,12,6.666666666666667
train,14729,10,198,19.8,9,19.666666666666668,9,9.777777777777779
train,14729,4,97,24.25,4,12.5,4,7.0
train,14729,7,115,16.428571428571427,4,16.5,4,7.0
train,14729,19,143,7.526315789473684,8,15.125,11,4.2727272727272725
train,14729,11,104,9.454545454545455,5,10.4,5,3.8
train,14729,43,257,5.976744186046512,8,18.25,7,8.0
train,14729,6,40,6.666666666666667,3,13.333333333333334,3,6.666666666666667
train,14729,7,66,9.428571428571429,3,10.333333333333334,4,4.0
train,14729,2,179,89.5,6,13.666666666666666,7,5.714285714285714
train,14729,2,121,60.5,6,16.5,5,9.0
train,14729,2,27,13.5,2,8.5,2,3.0
train,14729,12,69,5.75,2,9.0,3,3.0
train,14729,8,81,10.125,4,20.25,5,7.8
train,14729,4,59,14.75,4,9.0,4,3.75
train,14729,3,163,54.333333333333336,9,11.11111111111111,9,5.111111111111111
train,14729,4,89,22.25,5,17.0,7,5.428571428571429
train,14729,30,205,6.833333333333333,4,11.5,4,5.0
train,14729,17,139,8.176470588235293,7,9.857142857142858,6,5.0
train,14729,4,106,26.5,9,8.666666666666666,9,3.3333333333333335
train,14729,6,50,8.333333333333334,4,12.5,5,5.2
train,14729,7,151,21.571428571428573,10,13.3,9,6.666666666666667
train,14729,7,68,9.714285714285714,3,8.0,3,3.3333333333333335
train,14729,15,138,9.2,7,17.285714285714285,6,5.166666666666667
train,14729,4,92,23.0,3,15.666666666666666,4,6.5
train,14729,3,40,13.333333333333334,3,8.333333333333334,3,2.0
train,14729,23,183,7.956521739130435,10,10.4,11,4.454545454545454
train,14729,8,89,11.125,3,6.666666666666667,4,1.75
train,14729,8,187,23.375,8,16.875,7,9.0
train,14729,2,24,12.0,2,9.0,2,4.0
train,14729,5,38,7.6,4,7.5,4,2.25
train,14729,22,148,6.7272727272727275,6,13.833333333333334,10,3.5
train,14729,3,49,16.333333333333332,3,12.666666666666666,3,7.0
train,14729,25,194,7.76,6,16.166666666666668,8,5.25
train,14729,6,115,19.166666666666668,3,17.0,5,5.8
train,14729,20,227,11.35,11,13.454545454545455,10,5.9
train,14729,3,66,22.0,4,11.0,4,5.25
train,14729,3,23,7.666666666666667,2,9.5,2,5.0
train,14729,4,242,60.5,8,14.875,3,6.333333333333333
train,14729,9,95,10.555555555555555,6,9.333333333333334,7,4.285714285714286
train,14729,3,23,7.666666666666667,1,10.0,1,5.0
train,14729,25,295,11.8,11,21.545454545454547,8,9.375
train,14729,19,343,18.05263157894737,11,27.636363636363637,15,5.533333333333333
train,14729,16,280,17.5,8,15.5,6,7.333333333333333
train,14729,6,94,15.666666666666666,6,12.833333333333334,9,4.0
train,14729,17,218,12.823529411764707,6,13.333333333333334,4,6.5
train,14729,10,146,14.6,8,8.125,8,2.5
train,14729,8,119,14.875,6,11.333333333333334,8,4.5
train,14729,7,132,18.857142857142858,7,12.0,8,5.75
train,14729,7,172,24.571428571428573,6,14.5,6,4.333333333333333
train,14729,4,56,14.0,3,10.666666666666666,4,4.0
train,14729,12,130,10.833333333333334,3,10.666666666666666,3,4.666666666666667
train,14729,6,42,7.0,1,17.0,1,4.0
train,14729,28,377,13.464285714285714,17,17.41176470588235,20,5.4
train,14729,6,45,7.5,3,11.333333333333334,3,2.0
train,14729,5,68,13.6,1,12.0,1,5.0
train,14729,7,68,9.714285714285714,3,22.666666666666668,3,8.666666666666666
train,14729,16,141,8.8125,8,15.625,11,4.181818181818182
train,14729,1,45,45.0,2,12.5,2,7.5
train,14729,6,35,5.833333333333333,1,7.0,2,1.0
train,14729,1,85,85.0,5,11.2,6,4.333333333333333
train,14729,5,131,26.2,5,13.6,4,4.75
train,14729,3,74,24.666666666666668,3,14.333333333333334,2,5.5
train,14729,4,44,11.0,3,8.333333333333334,3,4.0
train,14729,5,41,8.2,2,11.0,2,3.5
train,14729,32,219,6.84375,9,14.555555555555555,11,4.2727272727272725
train,14729,11,62,5.636363636363637,3,15.0,4,5.0
train,14729,15,217,14.466666666666667,9,13.0,9,3.888888888888889
train,14729,20,233,11.65,11,18.727272727272727,9,5.444444444444445
train,14729,41,336,8.195121951219512,14,18.714285714285715,15,8.066666666666666
train,14729,5,59,11.8,1,31.0,0,0.0
train,14729,8,171,21.375,4,10.25,4,2.5
train,14729,9,214,23.77777777777778,4,15.75,4,5.25
train,14729,8,186,23.25,5,18.6,2,17.0
train,14729,9,113,12.555555555555555,3,10.0,3,4.0
train,14729,4,52,13.0,2,20.0,2,11.5
train,14729,15,113,7.533333333333333,4,15.75,6,3.8333333333333335
train,14729,5,43,8.6,1,13.0,1,8.0
train,14729,8,51,6.375,2,18.5,3,4.666666666666667
train,14729,6,76,12.666666666666666,2,11.0,2,5.5
train,14729,15,148,9.866666666666667,7,13.142857142857142,7,5.285714285714286
train,14729,5,103,20.6,3,12.666666666666666,3,6.666666666666667
train,14729,2,28,14.0,1,10.0,1,4.0
train,14729,4,35,8.75,2,10.5,2,4.5
train,14729,6,39,6.5,1,8.0,1,2.0
train,14729,31,305,9.838709677419354,11,25.272727272727273,14,7.928571428571429
train,14729,4,83,20.75,2,13.5,2,6.5
train,14729,4,75,18.75,2,12.5,2,5.5
train,14729,10,109,10.9,5,13.8,5,5.6
train,14729,7,82,11.714285714285714,2,12.0,2,5.0
train,14729,7,94,13.428571428571429,3,10.333333333333334,3,5.666666666666667
train,14729,6,60,10.0,3,20.0,4,5.5
train,14729,27,452,16.74074074074074,17,21.235294117647058,16,11.0625
train,14729,5,50,10.0,3,10.333333333333334,3,3.6666666666666665
train,14729,3,48,16.0,2,11.0,2,3.0
train,14729,8,75,9.375,3,12.666666666666666,3,7.0
train,14729,4,54,13.5,4,9.75,4,3.25
train,14729,9,105,11.666666666666666,7,12.0,6,3.3333333333333335
train,14729,6,82,13.666666666666666,6,13.666666666666666,7,4.857142857142857
train,14729,27,186,6.888888888888889,8,20.0,6,6.666666666666667
train,14729,10,151,15.1,10,11.1,12,4.333333333333333
train,14729,12,204,17.0,8,11.75,8,5.125
train,14729,6,74,12.333333333333334,3,12.0,3,5.666666666666667
train,14729,3,184,61.333333333333336,8,14.875,8,5.375
train,14729,3,40,13.333333333333334,4,6.0,4,2.0
train,14729,16,246,15.375,11,14.363636363636363,10,6.8
train,14729,18,157,8.722222222222221,8,14.625,8,6.375
train,14729,5,49,9.8,2,9.5,3,2.6666666666666665
train,14729,27,212,7.851851851851852,9,16.555555555555557,9,6.0
train,14729,4,36,9.0,1,13.0,1,3.0
train,14729,9,105,11.666666666666666,4,14.0,4,6.75
train,14729,9,83,9.222222222222221,4,20.75,3,8.333333333333334
train,14729,6,238,39.666666666666664,10,19.6,6,8.0
train,14729,8,38,4.75,2,11.0,3,2.0
train,14729,1,19,19.0,1,7.0,1,3.0
train,14729,5,73,14.6,4,8.5,5,3.6
train,14729,9,195,21.666666666666668,3,12.0,2,1.0
