name,n_dialogues,n_sentences_dialogue,n_tokens_dialogue,n_tokens_per_sentence,n_tokens_max_per_sentence_dialoguen_extracts_per_summary_rel,n_tokens_per_extract_rel,n_tokens_min_per_extract_rel,n_tokens_max_per_extract_rel,n_extracts_per_summary_fine,n_tokens_per_extract_fine,n_tokens_min_per_extract_fine,n_tokens_max_per_extract_fine,n_tokens_max_per_sentence_dialogue,n_extracts_per_summary_rel
train,14729,6,124,20.666666666666668,,8.166666666666666,5,12,6,3.6666666666666665,1,8,36.0,6.0
train,14729,16,97,6.0625,,14.333333333333334,3,19,3,3.6666666666666665,1,7,19.0,3.0
train,14729,5,133,26.6,,11.875,6,17,9,4.333333333333333,1,13,90.0,8.0
train,14729,3,40,13.333333333333334,,10.0,9,11,2,4.0,3,5,25.0,2.0
train,14729,12,102,8.5,,10.285714285714286,3,13,7,4.714285714285714,1,10,23.0,7.0
train,14729,42,412,9.80952380952381,,26.833333333333332,3,23,13,4.076923076923077,1,10,23.0,12.0
train,14729,19,171,9.0,,11.285714285714286,3,13,7,5.285714285714286,3,8,30.0,7.0
train,14729,22,244,11.090909090909092,,27.375,3,29,7,6.857142857142857,2,11,33.0,8.0
train,14729,14,230,16.428571428571427,,13.428571428571429,1,20,6,8.333333333333334,5,15,46.0,7.0
train,14729,14,130,9.285714285714286,,13.142857142857142,4,11,5,4.6,2,9,24.0,7.0
train,14729,8,91,11.375,,12.0,3,16,6,4.333333333333333,1,10,31.0,5.0
train,14729,8,124,15.5,,10.6,9,13,6,4.5,1,8,25.0,5.0
train,14729,21,230,10.952380952380953,,19.90909090909091,2,25,10,7.4,2,17,39.0,11.0
train,14729,7,65,9.285714285714286,,8.8,3,10,6,2.8333333333333335,1,6,21.0,5.0
train,14729,26,186,7.153846153846154,,18.285714285714285,3,24,4,6.0,1,18,24.0,7.0
train,14729,26,252,9.692307692307692,,17.142857142857142,3,24,8,8.5,2,17,32.0,7.0
train,14729,37,340,9.18918918918919,,19.066666666666666,3,29,16,7.25,1,23,34.0,15.0
train,14729,1,112,112.0,,17.0,17,17,1,9.0,9,9,112.0,1.0
train,14729,9,177,19.666666666666668,,24.6,1,52,5,6.2,1,15,65.0,5.0
train,14729,13,306,23.53846153846154,,13.076923076923077,4,21,15,5.4,1,12,58.0,13.0
train,14729,18,244,13.555555555555555,,25.11111111111111,3,30,12,7.75,2,18,69.0,9.0
train,14729,11,95,8.636363636363637,,11.333333333333334,6,12,5,3.2,2,4,18.0,3.0
train,14729,14,141,10.071428571428571,,12.6,3,12,6,5.0,4,8,25.0,5.0
train,14729,1,71,71.0,,16.0,13,20,4,7.25,5,10,71.0,3.0
train,14729,5,48,9.6,,9.5,9,10,2,4.5,3,6,18.0,2.0
train,14729,1,28,28.0,,9.5,9,10,1,6.0,6,6,28.0,2.0
train,14729,13,292,22.46153846153846,,18.77777777777778,3,24,9,7.111111111111111,2,16,44.0,9.0
train,14729,23,220,9.565217391304348,,17.2,3,30,13,6.6923076923076925,1,22,29.0,10.0
train,14729,5,71,14.2,,11.2,3,16,4,5.25,2,7,30.0,5.0
train,14729,7,142,20.285714285714285,,11.5,3,16,5,4.8,2,9,35.0,4.0
train,14729,12,135,11.25,,16.571428571428573,3,24,7,5.428571428571429,2,12,34.0,7.0
train,14729,8,141,17.625,,13.0,9,19,6,6.333333333333333,2,13,53.0,5.0
train,14729,8,56,7.0,,9.0,3,10,4,3.5,2,6,16.0,5.0
train,14729,22,212,9.636363636363637,,12.5,3,11,4,5.75,4,7,30.0,4.0
train,14729,4,49,12.25,,11.0,11,11,1,6.0,6,6,25.0,1.0
train,14729,16,169,10.5625,,12.4,3,18,8,5.625,2,8,28.0,10.0
train,14729,37,326,8.81081081081081,,19.727272727272727,3,22,11,5.181818181818182,1,11,37.0,11.0
train,14729,2,17,8.5,,8.0,8,8,1,4.0,4,4,9.0,1.0
train,14729,1,54,54.0,,9.0,8,10,3,3.6666666666666665,2,6,54.0,3.0
train,14729,9,158,17.555555555555557,,13.75,11,15,5,5.0,1,11,57.0,4.0
train,14729,32,344,10.75,,20.533333333333335,3,23,10,11.1,7,21,27.0,15.0
train,14729,3,45,15.0,,10.0,10,10,1,6.0,6,6,22.0,1.0
train,14729,5,113,22.6,,10.8,4,16,6,3.8333333333333335,1,7,50.0,5.0
train,14729,3,36,12.0,,9.0,3,13,4,3.5,2,5,25.0,4.0
train,14729,13,298,22.923076923076923,,16.625,5,32,9,5.666666666666667,1,16,128.0,8.0
train,14729,4,72,18.0,,21.333333333333332,5,25,2,5.5,2,9,51.0,3.0
train,14729,19,127,6.684210526315789,,14.142857142857142,3,17,9,5.333333333333333,2,12,17.0,7.0
train,14729,8,231,28.875,,15.875,7,24,7,8.571428571428571,2,17,37.0,8.0
train,14729,9,120,13.333333333333334,,11.0,4,14,6,4.666666666666667,2,8,28.0,6.0
train,14729,5,129,25.8,,14.4,3,19,5,6.6,3,11,46.0,5.0
train,14729,7,55,7.857142857142857,,14.0,7,7,1,6.0,6,6,12.0,1.0
train,14729,6,52,8.666666666666666,,10.333333333333334,3,9,4,2.5,1,7,17.0,3.0
train,14729,3,25,8.333333333333334,,8.0,7,9,3,2.6666666666666665,1,5,13.0,2.0
train,14729,2,72,36.0,,8.0,5,10,3,3.6666666666666665,1,5,38.0,3.0
train,14729,44,284,6.454545454545454,,19.2,3,15,8,7.875,2,13,15.0,10.0
train,14729,13,112,8.615384615384615,,18.5,2,14,4,6.0,4,9,26.0,4.0
train,14729,10,77,7.7,,8.0,3,10,5,2.0,1,5,21.0,4.0
train,14729,2,27,13.5,,8.0,8,8,1,2.0,2,2,19.0,1.0
train,14729,4,48,12.0,,8.5,8,9,2,2.0,2,2,22.0,2.0
train,14729,2,23,11.5,,8.0,8,8,2,4.0,4,4,16.0,2.0
train,14729,2,93,46.5,,13.0,11,17,6,6.166666666666667,1,12,88.0,5.0
train,14729,3,40,13.333333333333334,,11.333333333333334,3,19,4,3.25,2,5,32.0,3.0
train,14729,16,180,11.25,,15.0,6,18,4,5.0,1,7,25.0,4.0
train,14729,2,68,34.0,,12.0,9,15,3,5.666666666666667,4,8,39.0,3.0
train,14729,7,49,7.0,,13.0,13,13,1,6.0,6,6,13.0,1.0
train,14729,30,348,11.6,,18.466666666666665,3,25,11,7.7272727272727275,1,17,47.0,15.0
train,14729,4,79,19.75,,11.0,3,13,6,4.0,1,7,36.0,4.0
train,14729,13,108,8.307692307692308,,11.714285714285714,3,11,9,2.888888888888889,1,6,18.0,7.0
train,14729,5,42,8.4,,7.5,3,7,2,3.0,3,3,17.0,2.0
train,14729,1,24,24.0,,9.5,8,11,3,3.0,1,6,24.0,2.0
train,14729,1,59,59.0,,16.5,10,23,2,10.0,1,19,59.0,2.0
train,14729,11,52,4.7272727272727275,,9.666666666666666,3,7,3,3.6666666666666665,2,5,7.0,3.0
train,14729,19,179,9.421052631578947,,14.0,2,14,8,5.5,3,9,20.0,9.0
train,14729,2,76,38.0,,9.0,7,11,4,4.75,3,6,50.0,4.0
train,14729,6,78,13.0,,8.25,3,9,4,2.5,1,4,29.0,4.0
train,14729,10,141,14.1,,19.666666666666668,3,17,3,6.666666666666667,4,9,49.0,3.0
train,14729,17,190,11.176470588235293,,13.444444444444445,3,19,9,4.888888888888889,2,8,27.0,9.0
train,14729,20,128,6.4,,10.777777777777779,3,13,11,4.545454545454546,1,10,19.0,9.0
train,14729,4,69,17.25,,8.25,5,13,3,3.0,1,7,40.0,4.0
train,14729,3,67,22.333333333333332,,10.0,5,15,4,4.25,1,10,37.0,3.0
train,14729,4,75,18.75,,14.666666666666666,12,16,4,6.25,4,8,29.0,3.0
train,14729,37,324,8.756756756756756,,27.0,3,17,12,6.75,2,14,17.0,11.0
train,14729,5,133,26.6,,10.142857142857142,8,13,7,3.5714285714285716,2,6,70.0,7.0
train,14729,5,131,26.2,,11.0,3,16,8,3.875,1,12,70.0,8.0
train,14729,8,60,7.5,,20.0,8,12,2,6.0,6,6,22.0,1.0
train,14729,6,69,11.5,,7.75,3,8,5,2.6,1,4,25.0,4.0
train,14729,16,107,6.6875,,15.5,3,13,6,5.666666666666667,2,10,13.0,6.0
train,14729,19,132,6.947368421052632,,8.714285714285714,2,14,7,3.142857142857143,1,6,15.0,7.0
train,14729,6,129,21.5,,11.666666666666666,5,11,3,4.666666666666667,1,9,57.0,3.0
train,14729,7,64,9.142857142857142,,13.5,5,13,2,8.5,8,9,13.0,2.0
train,14729,13,124,9.538461538461538,,14.142857142857142,3,17,6,5.5,3,9,17.0,7.0
train,14729,11,122,11.090909090909092,,11.428571428571429,4,14,7,5.571428571428571,2,10,32.0,7.0
train,14729,4,81,20.25,,16.0,3,20,3,8.333333333333334,5,14,33.0,3.0
train,14729,2,22,11.0,,7.0,7,7,1,3.0,3,3,15.0,1.0
train,14729,2,24,12.0,,7.5,7,8,2,3.5,3,4,15.0,2.0
train,14729,17,228,13.411764705882353,,14.363636363636363,10,24,12,6.75,1,14,54.0,11.0
train,14729,9,100,11.11111111111111,,14.0,7,15,3,8.0,7,10,35.0,3.0
train,14729,18,234,13.0,,15.222222222222221,3,34,8,9.625,3,33,60.0,9.0
train,14729,32,202,6.3125,,15.142857142857142,3,21,6,4.5,1,10,21.0,7.0
train,14729,4,32,8.0,,11.0,11,11,1,7.0,7,7,11.0,1.0
train,14729,28,181,6.464285714285714,,11.5,3,13,1,4.0,4,4,18.0,4.0
train,14729,7,46,6.571428571428571,,12.333333333333334,3,12,3,5.666666666666667,4,7,12.0,3.0
train,14729,3,104,34.666666666666664,,19.75,11,30,4,13.25,5,21,68.0,4.0
train,14729,19,389,20.473684210526315,,19.307692307692307,3,29,12,7.75,1,18,56.0,13.0
train,14729,3,68,22.666666666666668,,9.5,9,10,2,5.5,5,6,56.0,2.0
train,14729,30,354,11.8,,29.714285714285715,3,31,9,14.11111111111111,6,25,31.0,7.0
train,14729,2,100,50.0,,19.0,17,21,2,12.5,10,15,79.0,2.0
train,14729,3,39,13.0,,8.0,4,9,3,2.3333333333333335,1,5,24.0,3.0
train,14729,9,198,22.0,,18.0,3,24,5,11.6,5,17,64.0,5.0
train,14729,12,222,18.5,,40.666666666666664,2,47,4,5.25,1,12,61.0,3.0
train,14729,5,46,9.2,,11.5,9,14,2,4.5,4,5,23.0,2.0
train,14729,11,211,19.181818181818183,,15.0,3,21,12,6.0,1,11,50.0,10.0
train,14729,2,67,33.5,,17.333333333333332,12,22,4,6.25,1,11,49.0,3.0
train,14729,11,104,9.454545454545455,,9.5,5,9,2,3.5,3,4,21.0,2.0
train,14729,15,169,11.266666666666667,,16.75,3,26,8,9.625,4,18,26.0,8.0
train,14729,24,292,12.166666666666666,,11.538461538461538,6,16,12,6.5,1,12,34.0,13.0
train,14729,19,251,13.210526315789474,,13.176470588235293,3,17,22,3.4545454545454546,1,12,36.0,17.0
train,14729,5,38,7.6,,16.0,3,13,2,3.0,3,3,13.0,2.0
train,14729,7,42,6.0,,11.0,3,8,3,4.666666666666667,4,6,10.0,3.0
train,14729,11,117,10.636363636363637,,22.0,3,28,6,6.833333333333333,2,15,28.0,5.0
train,14729,8,59,7.375,,7.6,3,8,6,2.5,1,5,17.0,5.0
train,14729,14,162,11.571428571428571,,10.375,3,11,8,4.5,3,7,43.0,8.0
train,14729,7,99,14.142857142857142,,23.5,3,18,3,6.333333333333333,2,9,24.0,2.0
train,14729,12,79,6.583333333333333,,9.0,3,6,1,1.0,1,1,15.0,1.0
train,14729,9,109,12.11111111111111,,13.625,3,18,11,4.818181818181818,1,11,25.0,8.0
train,14729,4,31,7.75,,8.0,3,7,2,3.0,2,4,14.0,2.0
train,14729,8,102,12.75,,12.0,6,18,6,5.333333333333333,2,9,37.0,6.0
train,14729,2,27,13.5,,11.5,8,15,2,6.5,2,11,19.0,2.0
train,14729,4,78,19.5,,17.5,13,22,2,11.0,6,16,56.0,2.0
train,14729,2,53,26.5,,8.5,8,9,2,3.0,1,5,46.0,2.0
train,14729,22,256,11.636363636363637,,15.0,5,26,10,4.8,1,11,28.0,9.0
train,14729,4,34,8.5,,12.0,3,10,3,3.3333333333333335,2,5,13.0,2.0
train,14729,2,30,15.0,,10.0,8,12,2,4.0,4,4,22.0,2.0
train,14729,9,81,9.0,,11.333333333333334,4,14,7,3.5714285714285716,1,7,17.0,6.0
train,14729,7,111,15.857142857142858,,14.833333333333334,3,32,7,6.571428571428571,1,23,35.0,6.0
train,14729,10,62,6.2,,14.0,4,10,2,4.0,3,5,11.0,2.0
train,14729,3,79,26.333333333333332,,17.25,3,23,4,6.75,2,10,64.0,4.0
train,14729,5,174,34.8,,10.75,3,17,8,6.125,2,13,89.0,8.0
train,14729,7,97,13.857142857142858,,9.4,7,14,4,2.5,1,4,22.0,5.0
train,14729,9,194,21.555555555555557,,12.333333333333334,3,18,7,6.0,1,10,45.0,9.0
train,14729,7,82,11.714285714285714,,19.0,19,19,1,6.0,6,6,19.0,1.0
train,14729,31,349,11.258064516129032,,21.0,3,19,7,7.571428571428571,4,14,24.0,8.0
train,14729,11,145,13.181818181818182,,16.666666666666668,3,19,5,8.2,3,16,33.0,6.0
train,14729,4,68,17.0,,15.0,1,17,5,7.8,5,11,39.0,4.0
train,14729,2,55,27.5,,11.5,3,11,2,6.5,5,8,41.0,2.0
train,14729,13,142,10.923076923076923,,12.4,3,11,6,2.5,1,6,25.0,5.0
train,14729,36,251,6.972222222222222,,12.428571428571429,3,18,14,4.857142857142857,1,10,18.0,14.0
train,14729,3,43,14.333333333333334,,14.0,5,9,1,3.0,3,3,30.0,1.0
train,14729,4,100,25.0,,15.166666666666666,7,30,7,5.857142857142857,2,9,37.0,6.0
train,14729,7,204,29.142857142857142,,15.1,5,21,11,8.181818181818182,4,14,116.0,10.0
train,14729,11,101,9.181818181818182,,7.666666666666667,3,10,6,3.1666666666666665,1,6,18.0,6.0
train,14729,3,67,22.333333333333332,,15.333333333333334,13,17,3,9.0,6,12,42.0,3.0
train,14729,11,95,8.636363636363637,,10.666666666666666,3,10,3,5.0,4,6,28.0,3.0
train,14729,4,43,10.75,,10.666666666666666,1,13,2,7.0,6,8,18.0,3.0
train,14729,3,67,22.333333333333332,,9.0,1,11,4,3.25,1,5,34.0,3.0
train,14729,13,109,8.384615384615385,,10.857142857142858,3,13,9,2.888888888888889,1,5,35.0,7.0
train,14729,2,69,34.5,,14.0,12,16,2,7.0,2,12,60.0,2.0
train,14729,21,120,5.714285714285714,,12.5,3,11,5,4.2,2,6,11.0,6.0
train,14729,3,79,26.333333333333332,,13.0,12,14,2,9.0,8,10,49.0,2.0
train,14729,14,245,17.5,,17.5,3,22,11,7.090909090909091,1,16,57.0,10.0
train,14729,5,65,13.0,,10.5,3,11,4,4.75,4,6,23.0,4.0
train,14729,21,283,13.476190476190476,,18.333333333333332,2,24,10,6.8,1,22,27.0,9.0
train,14729,8,99,12.375,,33.0,3,39,4,11.5,5,16,39.0,2.0
train,14729,24,184,7.666666666666667,,23.5,4,19,5,8.0,6,11,19.0,6.0
train,14729,8,59,7.375,,18.5,1,15,3,7.0,5,11,15.0,2.0
train,14729,4,77,19.25,,9.666666666666666,9,11,3,4.666666666666667,3,7,26.0,3.0
train,14729,19,136,7.157894736842105,,14.333333333333334,3,12,3,5.333333333333333,5,6,17.0,3.0
train,14729,4,57,14.25,,7.125,2,13,0,0.0,5,6,32.0,8.0
train,14729,19,219,11.526315789473685,,13.615384615384615,3,26,14,6.857142857142857,1,17,29.0,13.0
train,14729,27,252,9.333333333333334,,20.636363636363637,3,20,8,6.875,1,14,20.0,11.0
train,14729,4,154,38.5,,10.375,4,19,7,5.571428571428571,1,15,73.0,8.0
train,14729,5,107,21.4,,9.714285714285714,3,15,7,3.7142857142857144,2,5,64.0,7.0
train,14729,4,21,5.25,,8.0,3,8,3,2.3333333333333335,1,5,8.0,2.0
train,14729,3,48,16.0,,10.0,10,10,2,5.5,5,6,20.0,2.0
train,14729,16,144,9.0,,13.444444444444445,3,14,11,4.181818181818182,1,12,24.0,9.0
train,14729,1,29,29.0,,14.0,14,14,1,8.0,8,8,29.0,1.0
train,14729,31,396,12.774193548387096,,29.454545454545453,3,39,11,10.090909090909092,1,35,43.0,11.0
train,14729,9,71,7.888888888888889,,13.75,3,15,4,5.25,3,8,18.0,4.0
train,14729,33,456,13.818181818181818,,26.571428571428573,3,25,13,7.461538461538462,1,14,36.0,14.0
train,14729,16,137,8.5625,,11.555555555555555,3,13,8,4.375,2,11,21.0,9.0
train,14729,2,62,31.0,,11.4,9,13,4,4.0,1,7,44.0,5.0
train,14729,21,197,9.380952380952381,,15.833333333333334,3,25,5,6.8,3,11,25.0,6.0
train,14729,5,75,15.0,,19.666666666666668,3,27,2,13.0,11,15,27.0,3.0
train,14729,22,188,8.545454545454545,,13.777777777777779,3,15,13,4.153846153846154,1,10,19.0,9.0
train,14729,4,31,7.75,,9.0,9,9,1,4.0,4,4,17.0,1.0
train,14729,3,25,8.333333333333334,,9.0,3,8,2,3.5,1,6,14.0,2.0
train,14729,27,254,9.407407407407407,,16.583333333333332,1,19,15,4.4,1,12,27.0,12.0
train,14729,2,46,23.0,,13.5,5,13,2,3.5,3,4,32.0,2.0
train,14729,35,248,7.085714285714285,,12.846153846153847,3,26,10,4.2,1,8,26.0,13.0
train,14729,14,158,11.285714285714286,,9.2,3,11,5,2.6,1,6,25.0,5.0
train,14729,16,172,10.75,,23.285714285714285,2,27,11,7.545454545454546,2,22,27.0,7.0
train,14729,6,55,9.166666666666666,,13.75,3,11,3,6.333333333333333,3,11,18.0,4.0
train,14729,6,62,10.333333333333334,,9.2,3,10,5,3.6,2,5,20.0,5.0
train,14729,15,211,14.066666666666666,,10.5,3,14,3,4.333333333333333,1,9,33.0,4.0
train,14729,7,122,17.428571428571427,,9.666666666666666,3,11,8,4.25,1,6,50.0,6.0
train,14729,8,98,12.25,,17.2,3,17,5,10.4,5,14,21.0,5.0
train,14729,31,243,7.838709677419355,,13.285714285714286,3,16,11,6.454545454545454,2,11,24.0,14.0
train,14729,8,57,7.125,,17.5,3,13,2,7.0,6,8,13.0,2.0
train,14729,19,159,8.368421052631579,,14.222222222222221,3,13,10,4.9,1,8,25.0,9.0
train,14729,13,215,16.53846153846154,,12.333333333333334,3,17,6,5.333333333333333,2,12,43.0,6.0
train,14729,31,312,10.064516129032258,,21.307692307692307,3,21,16,7.1875,2,15,29.0,13.0
train,14729,22,180,8.181818181818182,,13.090909090909092,3,20,12,5.166666666666667,1,18,20.0,11.0
train,14729,7,210,30.0,,10.9,3,19,12,4.75,1,15,91.0,10.0
train,14729,3,27,9.0,,4.5,4,5,2,1.0,1,1,20.0,2.0
train,14729,17,126,7.411764705882353,,10.75,2,12,10,3.1,1,7,19.0,8.0
train,14729,14,298,21.285714285714285,,23.75,4,44,10,6.1,1,17,59.0,8.0
train,14729,11,207,18.818181818181817,,15.2,14,17,5,8.8,6,11,49.0,5.0
train,14729,35,365,10.428571428571429,,14.7,3,18,19,6.2105263157894735,1,13,26.0,20.0
train,14729,11,214,19.454545454545453,,11.666666666666666,10,15,9,6.111111111111111,2,9,35.0,9.0
train,14729,30,486,16.2,,29.928571428571427,3,49,15,10.266666666666667,1,43,58.0,14.0
train,14729,8,99,12.375,,15.75,3,15,6,5.5,2,8,26.0,4.0
train,14729,22,195,8.863636363636363,,14.875,2,17,7,5.714285714285714,3,10,24.0,8.0
train,14729,29,201,6.931034482758621,,14.625,3,25,10,4.4,1,23,25.0,8.0
train,14729,5,57,11.4,,11.5,6,15,4,3.75,1,5,23.0,4.0
train,14729,17,151,8.882352941176471,,9.0,3,11,6,3.5,1,7,18.0,6.0
train,14729,5,32,6.4,,10.0,4,8,2,4.5,3,6,12.0,2.0
train,14729,3,104,34.666666666666664,,9.8,8,12,6,3.6666666666666665,1,8,59.0,5.0
train,14729,10,182,18.2,,11.666666666666666,6,20,8,4.75,1,12,52.0,9.0
train,14729,8,145,18.125,,9.285714285714286,3,15,9,3.3333333333333335,1,6,45.0,7.0
train,14729,17,139,8.176470588235293,,16.5,3,14,5,4.6,2,11,14.0,4.0
train,14729,28,216,7.714285714285714,,19.0,2,17,3,6.0,1,10,21.0,2.0
train,14729,20,219,10.95,,24.857142857142858,3,26,10,8.7,2,16,27.0,7.0
train,14729,8,85,10.625,,9.0,3,12,5,4.2,1,8,29.0,5.0
train,14729,14,153,10.928571428571429,,11.25,3,10,4,3.0,1,4,22.0,4.0
train,14729,3,146,48.666666666666664,,11.5,7,16,6,6.166666666666667,3,12,119.0,6.0
train,14729,4,76,19.0,,14.0,12,16,2,8.5,6,11,47.0,2.0
train,14729,4,64,16.0,,20.5,7,22,2,12.5,6,19,30.0,2.0
train,14729,9,66,7.333333333333333,,11.6,3,12,5,4.0,1,6,12.0,5.0
train,14729,3,80,26.666666666666668,,11.666666666666666,7,19,3,3.6666666666666665,3,4,64.0,6.0
train,14729,8,48,6.0,,8.0,2,11,0,0.0,3,4,11.0,6.0
train,14729,6,113,18.833333333333332,,15.0,3,18,7,7.142857142857143,2,14,36.0,7.0
train,14729,6,183,30.5,,10.923076923076923,5,17,14,5.142857142857143,1,13,113.0,13.0
train,14729,11,106,9.636363636363637,,10.0,3,12,5,5.4,2,11,21.0,5.0
train,14729,72,422,5.861111111111111,,17.6,1,14,20,4.8,1,12,14.0,20.0
train,14729,5,79,15.8,,14.0,10,18,2,5.5,4,7,37.0,2.0
train,14729,3,59,19.666666666666668,,9.0,7,11,2,4.5,3,6,35.0,2.0
train,14729,18,115,6.388888888888889,,9.5,2,9,2,2.5,2,3,14.0,2.0
train,14729,8,80,10.0,,20.333333333333332,3,20,3,7.0,6,8,23.0,3.0
train,14729,19,172,9.052631578947368,,19.4,3,20,4,4.75,1,7,23.0,5.0
train,14729,16,131,8.1875,,20.4,2,15,5,6.8,1,11,15.0,5.0
train,14729,11,166,15.090909090909092,,9.4,6,13,5,3.8,2,9,51.0,5.0
train,14729,2,73,36.5,,13.0,10,15,5,4.8,1,11,57.0,3.0
train,14729,11,154,14.0,,8.181818181818182,3,11,12,3.0,1,8,26.0,11.0
train,14729,1,21,21.0,,8.5,7,10,3,3.0,1,6,21.0,2.0
train,14729,13,153,11.76923076923077,,12.375,2,19,6,5.166666666666667,2,11,34.0,8.0
train,14729,9,57,6.333333333333333,,14.5,3,16,2,5.0,2,8,18.0,2.0
train,14729,7,97,13.857142857142858,,9.5,8,14,4,4.5,2,8,18.0,4.0
train,14729,5,77,15.4,,17.333333333333332,3,23,4,8.25,4,12,39.0,3.0
train,14729,6,89,14.833333333333334,,13.8,11,19,6,6.333333333333333,5,12,31.0,5.0
train,14729,12,155,12.916666666666666,,11.0,3,15,5,6.0,2,11,43.0,5.0
train,14729,15,107,7.133333333333334,,11.75,3,14,4,5.5,1,9,14.0,4.0
train,14729,10,170,17.0,,13.714285714285714,3,24,6,4.666666666666667,1,11,69.0,7.0
train,14729,10,79,7.9,,10.0,5,13,3,4.0,1,8,15.0,3.0
train,14729,4,32,8.0,,9.0,3,6,1,4.0,4,4,13.0,1.0
train,14729,29,346,11.931034482758621,,25.583333333333332,3,28,11,9.909090909090908,2,19,29.0,12.0
train,14729,14,120,8.571428571428571,,8.0,5,11,2,1.0,1,1,16.0,2.0
train,14729,1,26,26.0,,9.0,9,9,2,2.5,2,3,26.0,1.0
train,14729,6,180,30.0,,33.4,3,45,4,22.5,12,37,74.0,5.0
train,14729,6,131,21.833333333333332,,11.555555555555555,3,16,9,3.6666666666666665,1,10,70.0,9.0
train,14729,15,128,8.533333333333333,,9.090909090909092,3,13,9,3.5555555555555554,1,9,25.0,11.0
train,14729,4,136,34.0,,11.88888888888889,3,18,10,3.1,1,7,69.0,9.0
train,14729,3,51,17.0,,12.333333333333334,8,16,3,5.666666666666667,2,10,22.0,3.0
train,14729,14,150,10.714285714285714,,17.142857142857142,6,22,9,6.333333333333333,3,16,30.0,7.0
train,14729,4,91,22.75,,15.6,3,28,5,8.2,4,18,67.0,5.0
train,14729,7,79,11.285714285714286,,13.5,13,14,2,7.0,6,8,17.0,2.0
train,14729,4,85,21.25,,8.714285714285714,7,12,6,3.5,2,6,36.0,7.0
train,14729,15,176,11.733333333333333,,10.75,3,12,8,6.5,1,12,32.0,8.0
train,14729,47,529,11.25531914893617,,28.0,3,31,13,10.615384615384615,1,29,34.0,16.0
train,14729,9,60,6.666666666666667,,12.0,5,11,5,4.0,2,8,11.0,5.0
train,14729,7,156,22.285714285714285,,14.2,5,19,5,6.4,3,10,50.0,5.0
train,14729,6,59,9.833333333333334,,7.8,3,10,4,2.5,1,6,19.0,5.0
train,14729,2,109,54.5,,11.5,10,13,2,7.0,6,8,61.0,2.0
train,14729,6,77,12.833333333333334,,18.333333333333332,11,16,3,10.666666666666666,10,11,16.0,3.0
train,14729,19,190,10.0,,13.444444444444445,2,15,8,4.875,1,7,30.0,9.0
train,14729,9,221,24.555555555555557,,13.625,3,18,7,6.571428571428571,3,14,59.0,8.0
train,14729,7,142,20.285714285714285,,11.5,8,14,4,4.0,1,8,36.0,4.0
train,14729,10,68,6.8,,11.0,3,11,5,4.6,3,7,16.0,5.0
train,14729,6,65,10.833333333333334,,20.0,3,17,2,8.0,4,12,23.0,2.0
train,14729,3,28,9.333333333333334,,8.0,7,9,2,3.0,3,3,15.0,2.0
train,14729,11,92,8.363636363636363,,12.0,3,17,6,5.666666666666667,1,11,26.0,6.0
train,14729,15,219,14.6,,14.125,3,19,9,5.888888888888889,1,11,30.0,8.0
train,14729,2,63,31.5,,12.0,7,19,3,4.666666666666667,2,9,44.0,3.0
train,14729,7,72,10.285714285714286,,9.333333333333334,3,11,7,4.428571428571429,1,7,21.0,6.0
train,14729,2,35,17.5,,12.0,10,14,3,2.0,1,4,20.0,2.0
train,14729,8,211,26.375,,21.0,11,20,3,9.0,5,12,53.0,4.0
train,14729,10,207,20.7,,15.307692307692308,4,25,12,8.0,2,20,58.0,13.0
train,14729,13,329,25.307692307692307,,18.571428571428573,3,26,10,7.3,1,13,64.0,14.0
train,14729,8,77,9.625,,10.0,3,16,6,3.3333333333333335,1,10,22.0,5.0
train,14729,2,21,10.5,,8.0,7,9,2,3.5,3,4,13.0,2.0
train,14729,30,199,6.633333333333334,,11.571428571428571,3,12,7,4.285714285714286,2,8,15.0,7.0
train,14729,2,36,18.0,,10.0,8,12,2,4.5,4,5,27.0,2.0
train,14729,3,29,9.666666666666666,,7.25,3,7,0,0.0,4,5,16.0,4.0
train,14729,8,60,7.5,,20.0,8,12,2,6.0,6,6,22.0,1.0
train,14729,4,98,24.5,,12.4,10,18,6,5.0,2,6,45.0,5.0
train,14729,8,125,15.625,,11.222222222222221,3,15,8,5.75,1,11,30.0,9.0
train,14729,17,178,10.470588235294118,,14.0,3,22,5,7.8,5,11,33.0,7.0
train,14729,6,204,34.0,,13.071428571428571,2,21,13,6.538461538461538,1,15,90.0,14.0
train,14729,19,282,14.842105263157896,,15.1,5,24,7,7.285714285714286,2,14,37.0,10.0
train,14729,5,57,11.4,,9.0,8,10,2,4.5,3,6,25.0,2.0
train,14729,3,25,8.333333333333334,,8.333333333333334,6,10,0,0.0,3,6,10.0,3.0
train,14729,12,167,13.916666666666666,,14.5,5,16,7,4.857142857142857,1,11,60.0,8.0
train,14729,1,51,51.0,,13.333333333333334,9,17,4,4.75,2,7,51.0,3.0
train,14729,4,42,10.5,,16.0,3,8,1,7.0,7,7,26.0,1.0
train,14729,26,214,8.23076923076923,,14.727272727272727,3,16,11,3.6363636363636362,1,6,23.0,11.0
train,14729,40,315,7.875,,13.416666666666666,3,24,11,6.2727272727272725,1,11,24.0,12.0
train,14729,9,88,9.777777777777779,,16.5,3,22,4,10.75,6,20,22.0,4.0
train,14729,12,73,6.083333333333333,,10.0,1,6,4,2.0,1,5,15.0,2.0
